CALDB environment variable = /opt/local/HEA/chandra/CALDB
             CALDB version = 4.5.5.1
             release date  = 2013-01-08T17:00:00 UTC
CALDB query completed successfully.
 
--------------------------------------------------------------------------------
Data for Table Block LIGHTCURVE
--------------------------------------------------------------------------------
 
ROW    TIME                 COUNT_RATE           COUNT_RATE_ERR
  8649  75138494.1509630084                    0                    0
  8650  75138497.3920029998                    0                    0
  8651  75138500.6330430210                    0                    0
  8652  75138503.8740830123                    0                    0
  8653  75138507.1151230037                    0                    0
  8654  75138510.3561629951                    0                    0
  8655  75138513.5972030163                    0                    0
  8656  75138516.8382430077                    0                    0
  8657  75138520.0792829990                    0                    0
  8658  75138523.3203230202                    0                    0
  8659  75138526.5613630116                    0                    0
  8660  75138529.8024030030                    0                    0
  8661  75138533.0434429944                    0                    0
  8662  75138536.2844830155                    0                    0
  8663  75138539.5255230069                    0                    0
  8664  75138542.7665629983                    0                    0
  8665  75138546.0076030195                    0                    0
  8666  75138549.2486430109                    0                    0
  8667  75138552.4896830022                    0                    0
  8668  75138555.7307229936                    0                    0
  8669  75138558.9717630148                    0                    0
  8670  75138562.2128030062                    0                    0
  8671  75138565.4538429976                    0                    0
  8672  75138568.6948830187                    0                    0
  8673  75138571.9359230101                    0                    0
  8674  75138575.1769630015                    0                    0
  8675  75138578.4180029929                    0                    0
  8676  75138581.6590430140                    0                    0
  8677  75138584.9000830054                    0                    0
  8678  75138588.1411229968                    0                    0
  8679  75138591.3821630180     0.31249999939449     0.31249999939449
  8680  75138594.6232030094                    0                    0
  8681  75138597.8642430007     0.62499999878898     0.44194173738527
  8682  75138601.1052829921                    0                    0
  8683  75138604.3463230133                    0                    0
  8684  75138607.5873630047                    0                    0
  8685  75138610.8284029961                    0                    0
  8686  75138614.0694430172                    0                    0
  8687  75138617.3104830086                    0                    0
  8688     75138620.5515230                    0                    0
  8689  75138623.7925630212                    0                    0
  8690  75138627.0336030126                    0                    0
  8691  75138630.2746430039                    0                    0
  8692  75138633.5156829953                    0                    0
  8693  75138636.7567230165                    0                    0
  8694  75138639.9977630079                    0                    0
  8695  75138643.2388029993                    0                    0
  8696  75138646.4798430204                    0                    0
  8697  75138649.7208830118                    0                    0
  8698  75138652.9619230032                    0                    0
  8699  75138656.2029629946                    0                    0
  8700  75138659.4440030158                    0                    0
  8701  75138662.6850430071                    0                    0
  8702  75138665.9260829985     0.31249999939449     0.31249999939449
  8703  75138669.1671230197                    0                    0
  8704  75138672.4081630111                    0                    0
  8705  75138675.6492030025                    0                    0
  8706  75138678.8902429938                    0                    0
  8707  75138682.1312830150                    0                    0
  8708  75138685.3723230064                    0                    0
  8709  75138688.6133629978                    0                    0
  8710  75138691.8544030190                    0                    0
  8711  75138695.0954430103                    0                    0
  8712  75138698.3364830017                    0                    0
  8713  75138701.5775229931                    0                    0
  8714  75138704.8185630143     0.31249999939449     0.31249999939449
  8715  75138708.0596030056                    0                    0
  8716  75138711.3006429970                    0                    0
  8717  75138714.5416830182                    0                    0
  8718  75138717.7827230096                    0                    0
  8719  75138721.0237630010                    0                    0
  8720  75138724.2648029923     0.31249999939449     0.31249999939449
  8721  75138727.5058430135                    0                    0
  8722  75138730.7468830049                    0                    0
  8723  75138733.9879229963                    0                    0
  8724  75138737.2289630175                    0                    0
  8725  75138740.4700030088                    0                    0
  8726  75138743.7110430002     0.31249999939449     0.31249999939449
  8727  75138746.9520830214                    0                    0
  8728  75138750.1931230128                    0                    0
  8729  75138753.4341630042                    0                    0
  8730  75138756.6752029955                    0                    0
  8731  75138759.9162430167                    0                    0
  8732  75138763.1572830081                    0                    0
  8733  75138766.3983229995     0.31249999939449     0.31249999939449
  8734  75138769.6393630207                    0                    0
  8735  75138772.8804030120                    0                    0
  8736  75138776.1214430034                    0                    0
  8737  75138779.3624829948                    0                    0
  8738  75138782.6035230160                    0                    0
  8739  75138785.8445630074                    0                    0
  8740  75138789.0856029987                    0                    0
  8741  75138792.3266430199                    0                    0
  8742  75138795.5676830113     0.31249999939449     0.31249999939449
  8743  75138798.8087230027                    0                    0
  8744  75138802.0497629941     0.31249999939449     0.31249999939449
  8745  75138805.2908030152                    0                    0
  8746  75138808.5318430066                    0                    0
  8747  75138811.7728829980                    0                    0
  8748  75138815.0139230192                    0                    0
  8749  75138818.2549630105                    0                    0
  8750  75138821.4960030019                    0                    0
  8751  75138824.7370429933                    0                    0
  8752  75138827.9780830145     0.31249999939449     0.31249999939449
  8753  75138831.2191230059                    0                    0
  8754  75138834.4601629972                    0                    0
  8755  75138837.7012030184                    0                    0
  8756  75138840.9422430098                    0                    0
  8757  75138844.1832830012                    0                    0
  8758  75138847.4243229926                    0                    0
  8759  75138850.6653630137     0.31249999939449     0.31249999939449
  8760  75138853.9064030051                    0                    0
  8761  75138857.1474429965                    0                    0
  8762  75138860.3884830177                    0                    0
  8763  75138863.6295230091                    0                    0
  8764  75138866.8705630004                    0                    0
  8765  75138870.1116029918                    0                    0
  8766  75138873.3526430130     0.31249999939449     0.31249999939449
  8767  75138876.5936830044                    0                    0
  8768  75138879.8347229958                    0                    0
  8769  75138883.0757630169                    0                    0
  8770  75138886.3168030083                    0                    0
  8771  75138889.5578429997                    0                    0
  8772  75138892.7988830209                    0                    0
  8773  75138896.0399230123                    0                    0
  8774  75138899.2809630036                    0                    0
  8775  75138902.5220029950                    0                    0
  8776  75138905.7630430162                    0                    0
  8777  75138909.0040830076                    0                    0
  8778  75138912.2451229990     0.31249999939449     0.31249999939449
  8779  75138915.4861630201     0.31249999939449     0.31249999939449
  8780  75138918.7272030115                    0                    0
  8781  75138921.9682430029                    0                    0
  8782  75138925.2092829943                    0                    0
  8783  75138928.4503230155     0.31249999939449     0.31249999939449
  8784  75138931.6913630068                    0                    0
  8785  75138934.9324029982                    0                    0
  8786  75138938.1734430194                    0                    0
  8787  75138941.4144830108                    0                    0
  8788  75138944.6555230021                    0                    0
  8789  75138947.8965629935                    0                    0
  8790  75138951.1376030147                    0                    0
  8791  75138954.3786430061                    0                    0
  8792  75138957.6196829975                    0                    0
  8793  75138960.8607230186     0.31249999939449     0.31249999939449
  8794   75138964.101763010                    0                    0
  8795  75138967.3428030014                    0                    0
  8796  75138970.5838429928                    0                    0
  8797  75138973.8248830140                    0                    0
  8798  75138977.0659230053                    0                    0
  8799  75138980.3069629967                    0                    0
  8800  75138983.5480030179                    0                    0
  8801  75138986.7890430093                    0                    0
  8802  75138990.0300830007                    0                    0
  8803  75138993.2711229920                    0                    0
  8804  75138996.5121630132                    0                    0
  8805  75138999.7532030046                    0                    0
  8806  75139002.9942429960                    0                    0
  8807  75139006.2352830172                    0                    0
  8808  75139009.4763230085                    0                    0
  8809  75139012.7173629999                    0                    0
  8810  75139015.9584030211                    0                    0
  8811  75139019.1994430125                    0                    0
  8812  75139022.4404830039                    0                    0
  8813  75139025.6815229952                    0                    0
  8814  75139028.9225630164     0.31249999939449     0.31249999939449
  8815  75139032.1636030078                    0                    0
  8816  75139035.4046429992                    0                    0
  8817  75139038.6456830204                    0                    0
  8818  75139041.8867230117                    0                    0
  8819  75139045.1277630031                    0                    0
  8820  75139048.3688029945                    0                    0
  8821  75139051.6098430157                    0                    0
  8822  75139054.8508830070                    0                    0
  8823  75139058.0919229984                    0                    0
  8824  75139061.3329630196                    0                    0
  8825  75139064.5740030110                    0                    0
  8826  75139067.8150430024     0.62499999878898     0.44194173738527
  8827  75139071.0560829937                    0                    0
  8828  75139074.2971230149                    0                    0
  8829  75139077.5381630063                    0                    0
  8830  75139080.7792029977                    0                    0
  8831  75139084.0202430189                    0                    0
  8832  75139087.2612830102                    0                    0
  8833  75139090.5023230016                    0                    0
  8834  75139093.7433629930                    0                    0
  8835  75139096.9844030142                    0                    0
  8836  75139100.2254430056                    0                    0
  8837  75139103.4664829969                    0                    0
  8838  75139106.7075230181     0.31249999939449     0.31249999939449
  8839  75139109.9485630095                    0                    0
  8840  75139113.1896030009                    0                    0
  8841  75139116.4306429923                    0                    0
  8842  75139119.6716830134                    0                    0
  8843  75139122.9127230048                    0                    0
  8844  75139126.1537629962                    0                    0
  8845  75139129.3948030174                    0                    0
  8846  75139132.6358430088                    0                    0
  8847  75139135.8768830001                    0                    0
  8848  75139139.1179230213                    0                    0
  8849  75139142.3589630127                    0                    0
  8850  75139145.6000030041     0.31249999939449     0.31249999939449
  8851  75139148.8410429955                    0                    0
  8852  75139152.0820830166                    0                    0
  8853  75139155.3231230080                    0                    0
  8854  75139158.5641629994                    0                    0
  8855  75139161.8052030206                    0                    0
  8856  75139165.0462430120                    0                    0
  8857  75139168.2872830033                    0                    0
  8858  75139171.5283229947                    0                    0
  8859  75139174.7693630159                    0                    0
  8860  75139178.0104030073                    0                    0
  8861  75139181.2514429986                    0                    0
  8862  75139184.4924830198                    0                    0
  8863  75139187.7335230112                    0                    0
  8864  75139190.9745630026                    0                    0
  8865  75139194.2156029940                    0                    0
  8866  75139197.4566430151                    0                    0
  8867  75139200.6976830065                    0                    0
  8868  75139203.9387229979                    0                    0
  8869  75139207.1797630191                    0                    0
  8870  75139210.4208030105                    0                    0
  8871  75139213.6618430018                    0                    0
  8872  75139216.9028829932                    0                    0
  8873  75139220.1439230144                    0                    0
  8874  75139223.3849630058                    0                    0
  8875  75139226.6260029972                    0                    0
  8876  75139229.8670430183                    0                    0
  8877  75139233.1080830097                    0                    0
  8878  75139236.3491230011     0.31249999939449     0.31249999939449
  8879  75139239.5901629925                    0                    0
  8880  75139242.8312030137     0.31249999939449     0.31249999939449
  8881  75139246.0722430050                    0                    0
  8882  75139249.3132829964                    0                    0
  8883  75139252.5543230176                    0                    0
  8884  75139255.7953630090                    0                    0
  8885  75139259.0364030004                    0                    0
  8886  75139262.2774430215                    0                    0
  8887  75139265.5184830129                    0                    0
  8888  75139268.7595230043                    0                    0
  8889  75139272.0005629957                    0                    0
  8890  75139275.2416030169     0.31249999939449     0.31249999939449
  8891  75139278.4826430082                    0                    0
  8892  75139281.7236829996                    0                    0
  8893  75139284.9647230208                    0                    0
  8894  75139288.2057630122                    0                    0
  8895  75139291.4468030035                    0                    0
  8896  75139294.6878429949                    0                    0
  8897  75139297.9288830161                    0                    0
  8898  75139301.1699230075     0.31249999939449     0.31249999939449
  8899  75139304.4109629989                    0                    0
  8900   75139307.652003020                    0                    0
  8901  75139310.8930430114                    0                    0
  8902  75139314.1340830028                    0                    0
  8903  75139317.3751229942                    0                    0
  8904  75139320.6161630154                    0                    0
  8905  75139323.8572030067                    0                    0
  8906  75139327.0982429981                    0                    0
  8907  75139330.3392830193                    0                    0
  8908  75139333.5803230107                    0                    0
  8909  75139336.8213630021                    0                    0
  8910  75139340.0624029934                    0                    0
  8911  75139343.3034430146                    0                    0
  8912  75139346.5444830060                    0                    0
  8913  75139349.7855229974                    0                    0
  8914  75139353.0265630186                    0                    0
  8915  75139356.2676030099     0.31249999939449     0.31249999939449
  8916  75139359.5086430013                    0                    0
  8917  75139362.7496829927     0.62499999878898     0.44194173738527
  8918  75139365.9907230139                    0                    0
  8919  75139369.2317630053                    0                    0
  8920  75139372.4728029966                    0                    0
  8921  75139375.7138430178                    0                    0
  8922  75139378.9548830092                    0                    0
  8923  75139382.1959230006                    0                    0
  8924  75139385.4369629920                    0                    0
  8925  75139388.6780030131     0.31249999939449     0.31249999939449
  8926  75139391.9190430045                    0                    0
  8927  75139395.1600829959                    0                    0
  8928  75139398.4011230171     0.31249999939449     0.31249999939449
  8929  75139401.6421630085                    0                    0
  8930  75139404.8832029998                    0                    0
  8931  75139408.1242430210                    0                    0
  8932  75139411.3652830124                    0                    0
  8933  75139414.6063230038                    0                    0
  8934  75139417.8473629951     0.31249999939449     0.31249999939449
  8935  75139421.0884030163                    0                    0
  8936  75139424.3294430077                    0                    0
  8937  75139427.5704829991                    0                    0
  8938  75139430.8115230203                    0                    0
  8939  75139434.0525630116                    0                    0
  8940  75139437.2936030030                    0                    0
  8941  75139440.5346429944                    0                    0
  8942  75139443.7756830156                    0                    0
  8943  75139447.0167230070                    0                    0
  8944  75139450.2577629983                    0                    0
  8945  75139453.4988030195                    0                    0
  8946  75139456.7398430109                    0                    0
