Year,Lx,Lx Uncert,Preflare limit year,Preflare limit Lx,year derived t-t_preflare (years),L-L_preflare,(L-L_preflare)/L_preflare,MJD,Preflare limit MJD,t-t_preflare (days),t-t_preflare (years),,,,,,,,,,,,,,
2014.15,1.13E+45,7.03E+43,2006.12,2.24E+44,8.03,9.09E+44,4.05E+00,56681.8,53748,2933.8,8.03780821917808,,,,,,,,,,,,,,
2014.17,1.03E+45,7.02E+43,2006.12,2.24E+44,8.05,8.02E+44,3.58E+00,56688.9,53748,2940.9,8.0572602739726,,,,,,,,,,,,,,
2014.19,1.09E+45,8.71E+43,2006.12,2.24E+44,8.07,8.66E+44,3.86E+00,56694.8,53748,2946.8,8.07342465753425,,,,,,,,,,,,,,
2014.21,9.42E+44,6.56E+43,2006.12,2.24E+44,8.09,7.18E+44,3.20E+00,56701.6,53748,2953.6,8.09205479452055,,,,,,,,,,,,,,
2014.21,1.13E+45,7.34E+43,2006.12,2.24E+44,8.09,9.07E+44,4.04E+00,56703,53748,2955,8.0958904109589,,,,,,,,,,,,,,
2014.27,8.01E+44,6.29E+43,2006.12,2.24E+44,8.15,5.77E+44,2.57E+00,56722.8,53748,2974.8,8.15013698630137,,,,,,,,,,,,,,
2014.29,8.66E+44,7.09E+43,2006.12,2.24E+44,8.17,6.41E+44,2.86E+00,56729.2,53748,2981.2,8.16767123287671,,,,,,,,,,,,,,
2014.32,9.65E+44,9.71E+43,2006.12,2.24E+44,8.2,7.41E+44,3.30E+00,56738.9,53748,2990.9,8.19424657534247,,,,,,,,,,,,,,
2014.33,-1.15E+44,2.72E+43,2006.12,2.24E+44,8.21,-3.40E+44,-1.51E+00,56743.7,53748,2995.7,8.20739726027397,,,,,,,,,,,,,,
2014.34,1.80E+45,8.98E+43,2006.12,2.24E+44,8.22,1.57E+45,7.01E+00,56745.8,53748,2997.8,8.21315068493151,,,,,,,,,,,,,,
2014.34,9.52E+44,5.30E+43,2006.12,2.24E+44,8.22,7.28E+44,3.24E+00,56748,53748,3000,8.21917808219178,,,,,,,,,,,,,,
2014.34,1.00E+45,6.70E+43,2006.12,2.24E+44,8.22,7.77E+44,3.46E+00,56749.1,53748,3001.1,8.22219178082192,,,,,,,,,,,,,,
2014.34,6.89E+44,5.56E+43,2006.12,2.24E+44,8.22,4.65E+44,2.07E+00,56749.3,53748,3001.3,8.2227397260274,,,,,,,,,,,,,,
2014.35,1.35E+45,7.71E+43,2006.12,2.24E+44,8.23,1.13E+45,5.03E+00,56750,53748,3002,8.22465753424658,,,,,,,,,,,,,,
2014.35,1.73E+45,8.65E+43,2006.12,2.24E+44,8.23,1.51E+45,6.72E+00,56750.3,53748,3002.3,8.22547945205479,,,,,,,,,,,,,,
2014.35,5.57E+44,5.68E+43,2006.12,2.24E+44,8.23,3.33E+44,1.48E+00,56751,53748,3003,8.22739726027397,,,,,,,,,,,,,,
2014.35,1.65E+45,8.43E+43,2006.12,2.24E+44,8.23,1.43E+45,6.37E+00,56751.3,53748,3003.3,8.22821917808219,,,,,,,,,,,,,,
2014.35,1.12E+45,9.32E+43,2006.12,2.24E+44,8.23,8.96E+44,3.99E+00,56752,53748,3004,8.23013698630137,,,,,,,,,,,,,,
2014.35,1.42E+45,7.92E+43,2006.12,2.24E+44,8.23,1.20E+45,5.34E+00,56752.3,53748,3004.3,8.23095890410959,,,,,,,,,,,,,,
2014.35,1.22E+45,7.56E+43,2006.12,2.24E+44,8.23,9.94E+44,4.43E+00,56753,53748,3005,8.23287671232877,,,,,,,,,,,,,,
2014.35,1.64E+45,8.53E+43,2006.12,2.24E+44,8.23,1.41E+45,6.30E+00,56753.3,53748,3005.3,8.23369863013699,,,,,,,,,,,,,,
2014.36,1.43E+45,7.89E+43,2006.12,2.24E+44,8.24,1.21E+45,5.39E+00,56754.4,53748,3006.4,8.23671232876712,,,,,,,,,,,,,,
2014.37,1.22E+45,7.55E+43,2006.12,2.24E+44,8.25,9.98E+44,4.45E+00,56759.3,53748,3011.3,8.25013698630137,,,,,,,,,,,,,,
2014.39,1.14E+45,7.04E+43,2006.12,2.24E+44,8.27,9.19E+44,4.10E+00,56766.7,53748,3018.7,8.27041095890411,,,,,,,,,,,,,,
2014.43,1.06E+45,7.32E+43,2006.12,2.24E+44,8.31,8.35E+44,3.72E+00,56780.5,53748,3032.5,8.30821917808219,,,,,,,,,,,,,,
2014.45,1.03E+45,7.15E+43,2006.12,2.24E+44,8.33,8.08E+44,3.60E+00,56786.9,53748,3038.9,8.32575342465753,,,,,,,,,,,,,,
2014.46,9.54E+44,4.12E+43,2006.12,2.24E+44,8.34,7.30E+44,3.25E+00,56790.7,53748,3042.7,8.33616438356164,,,,,,,,,,,,,,
2014.47,9.14E+44,5.41E+43,2006.12,2.24E+44,8.35,6.89E+44,3.07E+00,56793.2,53748,3045.2,8.34301369863014,,,,,,,,,,,,,,
2014.48,1.15E+45,4.63E+43,2006.12,2.24E+44,8.36,9.28E+44,4.14E+00,56797.4,53748,3049.4,8.35452054794521,,,,,,,,,,,,,,
2014.51,9.53E+44,9.43E+43,2006.12,2.24E+44,8.39,7.28E+44,3.25E+00,56808.6,53748,3060.6,8.38520547945205,,,,,,,,,,,,,,
2015.17,8.98E+44,6.08E+43,2006.12,2.24E+44,9.05,6.74E+44,3.00E+00,57053.8,53748,3305.8,9.05698630136986,,,,,,,,,,,,,,
2015.44,9.86E+44,9.23E+43,2006.12,2.24E+44,9.32,7.62E+44,3.39E+00,57150.2,53748,3402.2,9.32109589041096,,,,,,,,,,,,,,
2015.46,1.33E+45,5.47E+43,2006.12,2.24E+44,9.34,1.10E+45,4.92E+00,57155.2,53748,3407.2,9.33479452054795,,,,,,,,,,,,,,
2015.46,9.05E+44,4.59E+43,2006.12,2.24E+44,9.34,6.81E+44,3.03E+00,57156.5,53748,3408.5,9.33835616438356,,,,,,,,,,,,,,
2015.47,8.69E+44,5.55E+43,2006.12,2.24E+44,9.35,6.44E+44,2.87E+00,57157.7,53748,3409.7,9.34164383561644,,,,,,,,,,,,,,
2015.47,8.65E+44,4.82E+43,2006.12,2.24E+44,9.35,6.41E+44,2.86E+00,57158.8,53748,3410.8,9.34465753424658,,,,,,,,,,,,,,
2015.47,7.35E+44,4.36E+43,2006.12,2.24E+44,9.35,5.10E+44,2.28E+00,57159.6,53748,3411.6,9.34684931506849,,,,,,,,,,,,,,
2015.47,8.72E+44,6.59E+43,2006.12,2.24E+44,9.35,6.48E+44,2.89E+00,57160.7,53748,3412.7,9.34986301369863,,,,,,,,,,,,,,
2015.48,7.88E+44,5.47E+43,2006.12,2.24E+44,9.36,5.64E+44,2.51E+00,57161.5,53748,3413.5,9.35205479452055,,,,,,,,,,,,,,
2015.49,8.89E+44,7.19E+43,2006.12,2.24E+44,9.37,6.64E+44,2.96E+00,57166,53748,3418,9.36438356164384,,,,,,,,,,,,,,
2015.5,1.31E+45,7.19E+43,2006.12,2.24E+44,9.38,1.08E+45,4.83E+00,57168.4,53748,3420.4,9.37095890410959,,,,,,,,,,,,,,
2015.55,2.50E+45,7.40E+43,2006.12,2.24E+44,9.43,2.28E+45,1.01E+01,57188.6,53748,3440.6,9.42630136986301,,,,,,,,,,,,,,
2015.55,3.15E+45,1.20E+44,2006.12,2.24E+44,9.43,2.92E+45,1.30E+01,57189.1,53748,3441.1,9.42767123287671,,,,,,,,,,,,,,
2015.55,1.87E+45,9.34E+43,2006.12,2.24E+44,9.43,1.64E+45,7.33E+00,57189.7,53748,3441.7,9.42931506849315,,,,,,,,,,,,,,
2015.55,1.49E+45,8.43E+43,2006.12,2.24E+44,9.43,1.27E+45,5.65E+00,57190.2,53748,3442.2,9.43068493150685,,,,,,,,,,,,,,
2015.56,1.06E+45,9.92E+43,2006.12,2.24E+44,9.44,8.31E+44,3.71E+00,57190.9,53748,3442.9,9.43260273972603,,,,,,,,,,,,,,
2015.56,1.10E+45,6.23E+43,2006.12,2.24E+44,9.44,8.78E+44,3.91E+00,57191.2,53748,3443.2,9.43342465753425,,,,,,,,,,,,,,
2016.23,1.02E+45,1.17E+44,2006.12,2.24E+44,10.11,8.01E+44,3.57E+00,57438.8,53748,3690.8,10.1117808219178,,,,,,,,,,,,,,
2016.27,2.37E+44,3.46E+43,2006.12,2.24E+44,10.15,1.25E+43,5.56E-02,57454.4,53748,3706.4,10.1545205479452,,,,,,,,,,,,,,
2016.28,7.86E+44,5.87E+43,2006.12,2.24E+44,10.16,5.61E+44,2.50E+00,57455.6,53748,3707.6,10.1578082191781,,,,,,,,,,,,,,
2016.28,6.67E+44,5.41E+43,2006.12,2.24E+44,10.16,4.43E+44,1.97E+00,57456.6,53748,3708.6,10.1605479452055,,,,,,,,,,,,,,
2016.28,8.08E+44,6.18E+43,2006.12,2.24E+44,10.16,5.84E+44,2.60E+00,57457.2,53748,3709.2,10.1621917808219,,,,,,,,,,,,,,
2016.28,7.41E+44,5.73E+43,2006.12,2.24E+44,10.16,5.16E+44,2.30E+00,57458.1,53748,3710.1,10.1646575342466,,,,,,,,,,,,,,
2016.29,9.10E+44,6.09E+43,2006.12,2.24E+44,10.17,6.86E+44,3.06E+00,57459.6,53748,3711.6,10.1687671232877,,,,,,,,,,,,,,
2016.29,7.62E+44,5.98E+43,2006.12,2.24E+44,10.17,5.38E+44,2.40E+00,57460.5,53748,3712.5,10.1712328767123,,,,,,,,,,,,,,
2016.3,6.64E+44,6.35E+43,2006.12,2.24E+44,10.18,4.39E+44,1.96E+00,57465.3,53748,3717.3,10.1843835616438,,,,,,,,,,,,,,
2016.33,8.72E+44,9.31E+43,2006.12,2.24E+44,10.21,6.48E+44,2.89E+00,57474.2,53748,3726.2,10.2087671232877,,,,,,,,,,,,,,
2016.44,7.32E+44,7.74E+43,2006.12,2.24E+44,10.32,5.07E+44,2.26E+00,57515.9,53748,3767.9,10.3230136986301,,,,,,,,,,,,,,
2016.46,5.99E+44,6.99E+43,2006.12,2.24E+44,10.34,3.74E+44,1.67E+00,57522.6,53748,3774.6,10.3413698630137,,,,,,,,,,,,,,
2017.28,8.87E+44,8.36E+43,2006.12,2.24E+44,11.16,6.63E+44,2.95E+00,57820.5,53748,4072.5,11.1575342465753,,,,,,,,,,,,,,
2017.28,1.24E+45,7.70E+43,2006.12,2.24E+44,11.16,1.01E+45,4.51E+00,57821.1,53748,4073.1,11.1591780821918,,,,,,,,,,,,,,
2017.28,1.25E+45,7.77E+43,2006.12,2.24E+44,11.16,1.02E+45,4.55E+00,57822.1,53748,4074.1,11.1619178082192,,,,,,,,,,,,,,
2017.32,1.63E+45,9.82E+43,2006.12,2.24E+44,11.2,1.41E+45,6.27E+00,57837,53748,4089,11.2027397260274,,,,,,,,,,,,,,
2017.33,1.32E+45,8.57E+43,2006.12,2.24E+44,11.21,1.10E+45,4.90E+00,57838,53748,4090,11.2054794520548,,,,,,,,,,,,,,
2017.33,7.50E+44,5.97E+43,2006.12,2.24E+44,11.21,5.26E+44,2.34E+00,57839,53748,4091,11.2082191780822,,,,,,,,,,,,,,
2017.36,0,0,2006.12,2.24E+44,11.24,-2.24E+44,-1.00E+00,57850.4,53748,4102.4,11.2394520547945,,,,,,,,,,,,,,
2017.36,9.00E+44,7.29E+43,2006.12,2.24E+44,11.24,6.76E+44,3.01E+00,57851.8,53748,4103.8,11.2432876712329,,,,,,,,,,,,,,
2017.37,8.81E+44,6.24E+43,2006.12,2.24E+44,11.25,6.57E+44,2.93E+00,57855.6,53748,4107.6,11.253698630137,,,,,,,,,,,,,,
2017.38,9.78E+44,6.42E+43,2006.12,2.24E+44,11.26,7.54E+44,3.36E+00,57856.6,53748,4108.6,11.2564383561644,,,,,,,,,,,,,,
2017.38,1.27E+45,7.23E+43,2006.12,2.24E+44,11.26,1.05E+45,4.66E+00,57857.3,53748,4109.3,11.2583561643836,,,,,,,,,,,,,,
2017.48,1.30E+45,6.20E+43,2006.12,2.24E+44,11.36,1.07E+45,4.79E+00,57894.7,53748,4146.7,11.3608219178082,,,,,,,,,,,,,,
2017.49,1.08E+45,1.00E+44,2006.12,2.24E+44,11.37,8.55E+44,3.81E+00,57896.3,53748,4148.3,11.3652054794521,,,,,,,,,,,,,,
2017.5,1.18E+45,7.06E+43,2006.12,2.24E+44,11.38,9.60E+44,4.28E+00,57899.2,53748,4151.2,11.3731506849315,,,,,,,,,,,,,,
2017.58,1.85E+45,9.11E+43,2006.12,2.24E+44,11.46,1.63E+45,7.25E+00,57930.3,53748,4182.3,11.4583561643836,,,,,,,,,,,,,,
2017.59,1.28E+45,7.44E+43,2006.12,2.24E+44,11.47,1.05E+45,4.69E+00,57932.3,53748,4184.3,11.4638356164384,,,,,,,,,,,,,,
