timeobs	terr1	terr2	flux	ferr1	ferr2
6149500.828	3744.684	-2782.301	7.26254739e-12	5.23515972e-13	-5.23515972e-13
6164477.408	5509.713	-6178.333	5.80404195e-12	3.941200305e-13	-3.941200305e-13
6182691.189	5534.788	-7295.014	5.28483144e-12	3.805853562e-13	-3.805853562e-13
6197025.007	2283.362	-3817.21	6.2176107e-12	4.796143149e-13	-4.796143149e-13
6207215.208	3391.558	-2286.587	6.96030531e-12	5.64561795e-13	-5.64561795e-13
6218972.553	2734.682	-3601.605	7.61800641e-12	6.07729437e-13	-6.07729437e-13
6229407.735	3877.237	-2456.782	8.01213441e-12	6.32413635e-13	-6.32413635e-13
6255083.417	2659.087	-3816.666	5.93390616e-12	4.568296593e-13	-4.568296593e-13
6274045.546	6941.009	-5955.352	6.05014011e-12	3.722054511e-13	-3.722054511e-13
6297145.853	5859.631	-5887.571	6.03379539e-12	3.453315243e-13	-3.453315243e-13
6313041.109	7006.101	-5042.383	5.58143208e-12	3.770472846e-13	-3.770472846e-13
6338677.100	4886.980	-6925.721	8.28187059e-12	4.730034939e-13	-4.730034939e-13
6357258.628	3947.495	-2470.629	6.78958413e-12	5.28099642e-13	-5.28099642e-13
6367673.567	4091.358	-2167.985	9.48598476e-12	6.0773475e-13	-6.0773475e-13
6388807.572	13428.498	-11684.773	7.07520618e-12	3.564367569e-13	-3.564367569e-13
6427021.978	2943.968	-3598.397	8.37479496e-12	6.87012921e-13	-6.87012921e-13
6440013.432	2432.115	-4572.085	7.55191269e-12	5.52958203e-13	-5.52958203e-13
6454016.483	5230.711	-6676.137	6.92648565e-12	4.638880764e-13	-4.638880764e-13
6466491.207	3495.295	-1952.713	7.50863589e-12	5.23158552e-13	-5.23158552e-13
6478264.062	3242.437	-2210.717	1.000871634e-11	6.00082581e-13	-6.00082581e-13
6494979.736	4707.241	-2412.455	9.11175636e-12	5.7391509e-13	-5.7391509e-13
6506531.238	4073.888	-2372.665	1.02514335e-11	6.76743375e-13	-6.76743375e-13
6518942.920	4743.785	-2776.96	1.319751615e-11	7.63165599e-13	-7.63165599e-13
6528863.717	642.784	-645.973	1.508198895e-11	8.78339364e-13	-8.78339364e-13
6541168.274	10303.400	-570.132	1.065360345e-11	1.140593874e-12	-1.140593874e-12
6552005.441	599.533	-533.767	1.050839433e-11	7.12761168e-13	-7.12761168e-13
6562555.550	670.265	-610.965	1.097621364e-11	6.79327425e-13	-6.79327425e-13
6572997.813	2707.683	-5293.228	9.35176389e-12	5.2680327e-13	-5.2680327e-13
6589756.730	3289.570	-3358.805	8.5917489e-12	5.28376401e-13	-5.28376401e-13
6605372.124	10113.088	-7394.402	8.03976684e-12	3.921229221e-13	-3.921229221e-13
6630243.074	3242.294	-3994.753	9.15102426e-12	5.77244409e-13	-5.77244409e-13
6640349.827	3875.514	-2597.678	9.02648271e-12	5.67195111e-13	-5.67195111e-13
6652334.815	2811.010	-3116.492	8.04685728e-12	5.20234953e-13	-5.20234953e-13
6672285.674	5960.954	-5487.158	7.0198737e-12	4.178526219e-13	-4.178526219e-13
6692062.692	4182.292	-8595.37	8.35991856e-12	5.34557835e-13	-5.34557835e-13
6710174.738	3650.617	-2876.451	1.14438639e-11	9.83217501e-13	-9.83217501e-13
6722185.006	2981.191	-3307.284	7.17847641e-12	5.53846923e-13	-5.53846923e-13
6738871.919	2972.979	-3552.162	1.14877203e-11	7.12486824e-13	-7.12486824e-13
6749858.727	3507.415	-3021.141	7.91248185e-12	5.93127864e-13	-5.93127864e-13
6764808.696	6066.852	-5972.143	9.85539282e-12	5.1380574e-13	-5.1380574e-13
6789781.780	4624.370	-7711.227	8.74654074e-12	5.09106633e-13	-5.09106633e-13
6803276.796	2528.348	-3998.885	6.22594245e-12	5.21470467e-13	-5.21470467e-13
6814165.249	3220.472	-3307.334	7.73511942e-12	5.3684484e-13	-5.3684484e-13
6829262.748	5402.420	-7401.948	5.95719642e-12	4.332450108e-13	-4.332450108e-13
6847987.523	4739.083	-7716.996	7.29922158e-12	4.774623084e-13	-4.774623084e-13
6863670.681	6094.273	-5923.73	8.95422108e-12	4.395448764e-13	-4.395448764e-13
6893237.790	22129.153	-12211.391	3.419984379e-12	2.296357812e-13	-2.296357812e-13
6964323.691	10083.069	-25665.963	1.414580454e-12	1.446418848e-13	-1.446418848e-13
6989589.058	6657.200	-10372.332	3.640562268e-12	2.666813016e-13	-2.666813016e-13
7006439.862	7146.326	-5374.059	5.3459406e-12	3.167997e-13	-3.167997e-13
7034208.478	8058.278	-10066.743	7.2944109e-12	6.11789535e-13	-6.11789535e-13
7060573.550	6292.287	-7255.834	6.43386912e-12	4.614930243e-13	-4.614930243e-13
7084853.964	4273.294	-7328.162	6.93646926e-12	4.671984618e-13	-4.671984618e-13
7109113.076	14743.580	-9845.528	3.990355215e-12	2.73297339e-13	-2.73297339e-13
7152130.324	5875.753	-5571.768	5.77660272e-12	3.935071035e-13	-3.935071035e-13
7175969.180	5677.339	-6073.499	8.14355871e-12	4.804401483e-13	-4.804401483e-13
7192238.167	11262.517	-599.385	9.33453045e-12	7.32257463e-13	-7.32257463e-13
7204049.316	509.450	-548.631	1.319285037e-11	8.79679689e-13	-8.79679689e-13
7232659.085	466.976	-12056.529	6.71173419e-12	5.99731923e-13	-5.99731923e-13
7247469.365	9475.823	-3793.366	7.8760395e-12	4.92915024e-13	-4.92915024e-13
7274046.199	5279.459	-7259.644	6.52052415e-12	4.319603274e-13	-4.319603274e-13
7298976.276	14461.563	-8824.334	5.82030939e-12	3.803073897e-13	-3.803073897e-13
7329857.877	7847.283	-5275.859	5.43973437e-12	3.102827259e-13	-3.102827259e-13
7356230.509	4575.962	-8311.935	5.41233378e-12	3.053602314e-13	-3.053602314e-13
7371742.329	763.229	-876.546	9.80754684e-12	5.71490913e-13	-5.71490913e-13
7389982.827	5983.431	-7616.482	6.76126584e-12	4.049187513e-13	-4.049187513e-13
7406854.095	10610.448	-976.174	5.50679409e-12	4.205197479e-13	-4.205197479e-13
7418272.019	915.051	-807.476	9.1336266e-12	5.45249523e-13	-5.45249523e-13
7436232.176	6113.175	-7253.698	6.24776439e-12	3.808102893e-13	-3.808102893e-13
7458395.346	751.031	-856.149	6.87348606e-12	4.86660657e-13	-4.86660657e-13
7472496.723	2969.759	-3491.971	8.87112576e-12	5.3957379e-13	-5.3957379e-13
7485168.854	3437.387	-3168.853	5.80156899e-12	4.705213086e-13	-4.705213086e-13
7503607.393	2279.484	-5762.415	6.20414466e-12	5.44815789e-13	-5.44815789e-13
7516318.547	5347.118	-5338.333	5.76283722e-12	3.786642237e-13	-3.786642237e-13
7535338.627	4386.508	-6672.683	5.57003328e-12	3.900767892e-13	-3.900767892e-13
7551014.444	5023.640	-6862.844	5.11599396e-12	4.419834951e-13	-4.419834951e-13
7571410.960	7975.815	-9533.235	6.07027155e-12	3.685861872e-13	-3.685861872e-13
7591753.027	12412.604	-6857.65	4.469608101e-12	3.635931747e-13	-3.635931747e-13
7626391.659	5074.171	-6262.501	4.222723617e-12	3.386999343e-13	-3.386999343e-13
7646518.511	8646.663	-9737.69	5.24893971e-12	3.536221227e-13	-3.536221227e-13
7669083.880	3901.481	-3502.937	5.52287799e-12	4.823900676e-13	-4.823900676e-13
7683643.374	5902.445	-5305.571	4.323084255e-12	3.693838134e-13	-3.693838134e-13
7713340.786	10812.540	-11519.807	4.229694273e-12	2.66306397e-13	-2.66306397e-13
7741866.092	5759.606	-7135.912	3.819772656e-12	2.880575775e-13	-2.880575775e-13
7760609.687	10116.201	-2807.903	2.16984852e-12	2.236550337e-13	-2.236550337e-13
7801929.229	25551.154	-20925.233	1.255825116e-12	1.27598457e-13	-1.27598457e-13
7880432.843	34114.025	-41797.88	6.21159252e-13	7.04824029e-14	-7.04824029e-14
7955891.465	16675.290	-24769.487	1.279783365e-12	1.357166244e-13	-1.357166244e-13
7986969.210	8157.667	-9111.48	2.454621939e-12	2.286806004e-13	-2.286806004e-13
8008525.698	4839.422	-7724.744	2.521073562e-12	2.561533023e-13	-2.561533023e-13
8028245.402	7619.785	-9887.67	2.86034532e-12	2.394728007e-13	-2.394728007e-13
8049521.570	9503.397	-8003.025	2.104092417e-12	2.250956295e-13	-2.250956295e-13
8080718.609	8067.023	-16696.264	2.97400005e-12	2.498104497e-13	-2.498104497e-13
8103678.324	7308.891	-4967.129	3.055833774e-12	2.676796626e-13	-2.676796626e-13
8131750.129	3236.559	-9953.751	5.06124591e-12	2.879927589e-13	-2.879927589e-13
8145733.451	811.525	-810.698	4.647244875e-12	4.020730602e-13	-4.020730602e-13
8175296.720	11708.988	-12987.964	2.669554041e-12	1.902537e-13	-1.902537e-13
8219678.927	13516.623	-11236.377	2.452048515e-12	1.766477349e-13	-1.766477349e-13
8284190.996	35714.249	-35326.876	7.25735514e-13	7.60328457e-14	-7.60328457e-14
8431968.731	9258.453	-9736.416	3.274949139e-12	2.350701591e-13	-2.350701591e-13
8458309.739	6017.385	-7217.19	2.327970162e-12	2.242200471e-13	-2.242200471e-13
8482584.736	4842.104	-8332.389	5.70305148e-12	3.202522323e-13	-3.202522323e-13
8498199.570	805.666	-869.211	7.39848291e-12	4.97449428e-13	-4.97449428e-13
8512258.581	4088.236	-3386.41	3.478548129e-12	2.535864954e-13	-2.535864954e-13
8529323.220	9703.137	-3111.264	2.849701449e-12	2.660565894e-13	-2.660565894e-13
8553665.494	8881.491	-4293.571	3.944659551e-12	2.634319674e-13	-2.634319674e-13
8601427.470	7259.513	-28989.319	1.993501839e-12	1.682238768e-13	-1.682238768e-13
8619540.680	784.570	-900.336	4.98853992e-12	4.095682059e-13	-4.095682059e-13
8635779.564	7646.287	-5568.166	4.026302007e-12	2.722926507e-13	-2.722926507e-13
8659548.477	7025.382	-6247.123	3.784315143e-12	2.544995103e-13	-2.544995103e-13
8699220.269	7145.395	-11197.365	3.948565089e-12	2.630504457e-13	-2.630504457e-13
8714633.080	3252.563	-3509.881	5.15975859e-12	4.136922531e-13	-4.136922531e-13
8728923.314	6302.513	-6219.915	3.71927388e-12	3.052082796e-13	-3.052082796e-13
8742840.801	3905.143	-2858.077	3.752131404e-12	3.31926294e-13	-3.31926294e-13
8763080.723	7244.883	-11517.951	4.008731916e-12	2.309667843e-13	-2.309667843e-13
8798452.264	6432.858	-6434.463	4.818385299e-12	3.437492163e-13	-3.437492163e-13
8812816.028	3590.531	-3458.632	4.744014891e-12	3.457466628e-13	-3.457466628e-13
8838261.550	6693.214	-11564.154	7.79908311e-12	4.528370847e-13	-4.528370847e-13
8871347.577	2778.003	-9592.578	6.86783496e-12	4.417607838e-13	-4.417607838e-13
8885120.071	585.100	-658.523	1.296005886e-11	8.94623709e-13	-8.94623709e-13
8899248.986	8755.104	-3225.009	7.98449232e-12	5.21294172e-13	-5.21294172e-13
9091393.541	2211.906	-9615.173	6.66441951e-12	4.94781819e-13	-4.94781819e-13
9108754.238	7352.980	-4748.557	7.18692408e-12	5.34784845e-13	-5.34784845e-13
9133476.907	6329.996	-5614.909	9.78404889e-12	5.19658251e-13	-5.19658251e-13
9169194.497	5590.935	-7318.715	7.05536937e-12	3.945300492e-13	-3.945300492e-13
9185713.264	653.906	-677.479	9.01033602e-12	6.15102432e-13	-6.15102432e-13
9194444.088	3202.547	-3408.302	6.78720294e-12	4.644067218e-13	-4.644067218e-13
9219721.170	7265.630	-5405.219	4.530626457e-12	3.148694388e-13	-3.148694388e-13
9249781.005	11705.306	-12365.061	5.96093967e-12	3.576870024e-13	-3.576870024e-13
9285015.373	5270.727	-7159.427	6.37222383e-12	4.068509445e-13	-4.068509445e-13
9309431.149	4195.467	-8475.198	9.63848235e-12	5.81569191e-13	-5.81569191e-13
9331441.992	5284.469	-7386.207	5.4266499e-12	3.706322718e-13	-3.706322718e-13
9359590.403	11329.799	-12374.443	5.85455409e-12	4.085447772e-13	-4.085447772e-13
9379592.930	3452.901	-3568.219	9.57724761e-12	5.61317001e-13	-5.61317001e-13
9390950.415	3975.542	-2574.473	8.84810115e-12	5.43946389e-13	-5.43946389e-13
9403593.174	2912.742	-3697.194	6.7746063e-12	4.677943872e-13	-4.677943872e-13
9414351.540	3734.412	-2935.591	7.37236227e-12	4.87797639e-13	-4.87797639e-13
9433639.592	6579.462	-4645.085	7.4153058e-12	5.47092651e-13	-5.47092651e-13
9453650.443	3660.229	-2782.131	6.10015959e-12	5.20864302e-13	-5.20864302e-13
9475726.687	11840.175	-12812.334	4.0754574e-12	2.545260753e-13	-2.545260753e-13
9509493.284	18329.734	-11258.539	5.87064765e-12	3.607525068e-13	-3.607525068e-13
9567396.537	11428.685	-17575.382	4.061287146e-12	3.272195073e-13	-3.272195073e-13
9593008.912	3397.001	-3212.966	5.68495347e-12	4.289928237e-13	-4.289928237e-13
9606539.828	8105.367	-5163.869	5.64176361e-12	3.836372883e-13	-3.836372883e-13
9631699.167	5326.397	-7284.622	4.295020506e-12	3.658479636e-13	-3.658479636e-13
9653141.043	12205.806	-10353.862	4.628517516e-12	3.473948037e-13	-3.473948037e-13
9686985.523	1939.889	-9804.172	6.77039454e-12	5.48357145e-13	-5.48357145e-13
9742952.370	10398.602	-13597.607	5.15898096e-12	4.258486386e-13	-4.258486386e-13
9771109.694	16914.789	-7246.197	6.2378484e-12	4.059401031e-13	-4.059401031e-13
9817347.764	10597.855	-13450.038	5.20925643e-12	4.155169788e-13	-4.155169788e-13
9851392.821	23353.758	-12596.822	6.38723547e-12	3.908183391e-13	-3.908183391e-13
9915256.896	33929.917	-12761.347	5.67193662e-12	3.145027935e-13	-3.145027935e-13
9992241.108	4065.744	-8574.516	7.3276413e-12	4.486763295e-13	-4.486763295e-13
10008863.708	4241.392	-2067.531	7.35007665e-12	5.08409181e-13	-5.08409181e-13
10075753.992	24831.926	-33889.669	5.26388373e-12	2.739213267e-13	-2.739213267e-13
10131524.023	3789.656	-2895.028	5.55414741e-12	4.372295193e-13	-4.372295193e-13
10185330.472	7955.305	-10693.669	4.114291566e-12	2.720776674e-13	-2.720776674e-13
10219069.727	3192.510	-3736.726	8.74081719e-12	4.98590274e-13	-4.98590274e-13
10265627.755	13339.344	-10021.604	6.11428251e-12	3.371452539e-13	-3.371452539e-13
10297837.300	17069.952	-7580.515	7.70908572e-12	4.382058072e-13	-4.382058072e-13
10374820.052	3745.963	-32665.745	3.753270318e-12	3.738477477e-13	-3.738477477e-13
10414385.330	10141.122	-13666.729	6.73617399e-12	4.034872359e-13	-4.034872359e-13
10449273.398	9873.704	-8777.456	5.31359892e-12	3.556835667e-13	-3.556835667e-13
10493413.640	6713.408	-5991.445	5.72511009e-12	4.256917602e-13	-4.256917602e-13
10548384.846	8380.582	-27067.088	1.097370687e-11	8.67090294e-13	-8.67090294e-13
10573305.085	7201.131	-5203.76	5.06264661e-12	4.92134979e-13	-4.92134979e-13
10597343.862	5682.634	-6648.078	5.50710804e-12	4.85898e-13	-4.85898e-13
10620670.242	5757.156	-6890.897	5.87916294e-12	4.99197888e-13	-4.99197888e-13
10643483.693	6042.432	-6211.109	5.91674034e-12	4.652949105e-13	-4.652949105e-13
10670590.608	13316.434	-9832.827	4.684910181e-12	3.38607633e-13	-3.38607633e-13
10700382.873	6624.315	-5735.927	5.53288575e-12	4.799719764e-13	-4.799719764e-13
10723481.138	6684.843	-5721.767	4.752251007e-12	4.189853535e-13	-4.189853535e-13
10746018.615	7907.263	-4621.013	4.061284248e-12	4.145590449e-13	-4.145590449e-13
10775307.372	12579.462	-11201.77	3.259303803e-12	3.017188461e-13	-3.017188461e-13
10803863.821	7362.856	-5262.442	4.32744816e-12	3.976908978e-13	-3.976908978e-13
10836368.393	9237.652	-14263.237	4.206004089e-12	3.167262357e-13	-3.167262357e-13
10861521.383	7245.245	-5112.043	5.62353519e-12	4.46164971e-13	-4.46164971e-13
10885516.514	6349.446	-5941.373	4.578161868e-12	4.275678771e-13	-4.275678771e-13
10909420.937	6103.818	-6647.561	5.60358246e-12	4.596718728e-13	-4.596718728e-13
10935786.244	8038.896	-4247.476	3.53649219e-12	3.506475189e-13	-3.506475189e-13
10960558.087	6907.692	-5980.365	3.718735335e-12	3.649484727e-13	-3.649484727e-13
10984534.321	5672.638	-6733.404	6.77430684e-12	5.20167816e-13	-5.20167816e-13
11011788.564	12798.212	-10313.385	5.04919023e-12	3.920630301e-13	-3.920630301e-13
11073302.626	9483.273	-14630.285	6.52629117e-12	4.779725496e-13	-4.779725496e-13
11099058.018	7009.035	-5009.466	5.49868452e-12	4.649713488e-13	-4.649713488e-13
11119917.385	8888.261	-3138.803	4.060089306e-12	3.907613934e-13	-3.907613934e-13
11145132.326	6774.794	-5627.175	4.319215425e-12	4.002653844e-13	-4.002653844e-13
11170011.079	5700.073	-7205.931	5.08314996e-12	4.010205549e-13	-4.010205549e-13
11216260.781	10766.401	-12683.787	5.38074558e-12	5.52028428e-13	-5.52028428e-13
11255993.702	6372.369	-6489.523	8.74676775e-12	5.19578073e-13	-5.19578073e-13
11279518.442	5287.576	-7113.121	7.32985827e-12	4.750669182e-13	-4.750669182e-13
11298677.321	9229.971	-3165.325	8.81573532e-12	6.14548914e-13	-6.14548914e-13
11326744.548	4260.864	-8185.35	6.74512881e-12	5.71071669e-13	-5.71071669e-13
11346898.847	7007.330	-4772.172	4.497981453e-12	4.0254186e-13	-4.0254186e-13
11371612.436	5586.240	-6773.277	5.5919808e-12	4.374556599e-13	-4.374556599e-13
11393521.538	6785.269	-5683.027	5.72238114e-12	4.173886038e-13	-4.173886038e-13
11416706.724	7000.169	-5760.048	6.26574648e-12	4.384910187e-13	-4.384910187e-13
11475113.228	6073.579	-6376.629	4.621074003e-12	3.742719666e-13	-3.742719666e-13
11504639.756	11684.051	-12747.998	5.02805898e-12	3.312798468e-13	-3.312798468e-13
11562840.836	11104.238	-12513.521	4.809793695e-12	3.525798087e-13	-3.525798087e-13
11592161.388	5341.379	-7862.838	6.41697861e-12	4.028056746e-13	-4.028056746e-13
11612331.522	7514.455	-4933.175	6.0056703e-12	4.044007338e-13	-4.044007338e-13
11644313.807	10212.153	-13787.259	6.52102647e-12	3.778502721e-13	-3.778502721e-13
11687765.650	12835.598	-10926.843	6.54650955e-12	3.86534274e-13	-3.86534274e-13
11731862.120	3545.064	-3137.538	5.89731891e-12	4.627510461e-13	-4.627510461e-13
11758720.864	5606.443	-6861.488	6.029772e-12	3.790896501e-13	-3.790896501e-13
11798854.935	5852.115	-11870.354	8.35436889e-12	6.21899208e-13	-6.21899208e-13
11841418.132	21065.597	-19751.161	3.486046221e-12	2.635550841e-13	-2.635550841e-13
11897322.504	5604.747	-6818.561	7.20808431e-12	4.86413844e-13	-4.86413844e-13
11922866.012	3161.239	-3442.652	6.74091705e-12	4.742984652e-13	-4.742984652e-13
11945637.723	3657.494	-3010.368	7.26247011e-12	4.511313702e-13	-4.511313702e-13
11980093.817	3712.040	-2948.676	8.0714613e-12	5.06673762e-13	-5.06673762e-13
12001284.026	5623.137	-6783.434	9.43924002e-12	5.41561335e-13	-5.41561335e-13
12032176.763	3586.596	-2988.818	8.00288496e-12	5.11082586e-13	-5.11082586e-13
12070617.702	5587.359	-6793.701	8.73326307e-12	5.25888468e-13	-5.25888468e-13
12092816.188	6490.258	-5855.584	1.014513486e-11	5.80633137e-13	-5.80633137e-13
12118578.699	9444.377	-8535.144	1.01872428e-11	4.88237652e-13	-4.88237652e-13
12159245.482	9420.940	-8809.521	7.87947363e-12	5.01385878e-13	-5.01385878e-13
12182428.249	3578.338	-3074.236	5.7459612e-12	4.384163952e-13	-4.384163952e-13
12205943.980	3139.476	-3489.785	6.95460108e-12	4.674033021e-13	-4.674033021e-13
12257898.548	14328.275	-26520.802	8.09847549e-12	5.15050914e-13	-5.15050914e-13
12298798.745	13927.664	-9641.369	8.19711375e-12	6.04572549e-13	-6.04572549e-13
12337130.265	10274.868	-7433.684	6.97916163e-12	6.01471689e-13	-6.01471689e-13
12372551.954	9473.467	-8121.995	9.01179468e-12	7.05584271e-13	-7.05584271e-13
12398105.157	6960.236	-4784.988	9.16244721e-12	7.4967396e-13	-7.4967396e-13
12422333.010	5893.645	-6098.05	8.28004002e-12	7.62272049e-13	-7.62272049e-13
12446231.138	5094.126	-6949.341	7.93951536e-12	6.87664971e-13	-6.87664971e-13
12469269.965	5153.178	-6795.338	1.188648993e-11	9.64321092e-13	-9.64321092e-13
12491355.924	6171.326	-5781.557	8.56910586e-12	7.57064343e-13	-7.57064343e-13
12515516.073	5110.733	-6883.698	6.15384987e-12	6.32049936e-13	-6.32049936e-13
12538155.041	5572.257	-6457.164	7.06497624e-12	6.36617184e-13	-6.36617184e-13
12560677.586	6188.280	-5833.235	5.53413672e-12	5.96520456e-13	-5.96520456e-13
12589379.965	12184.480	-11429.22	5.12078049e-12	4.91556828e-13	-4.91556828e-13
12624102.624	12083.343	-11302.283	4.42324638e-12	4.806792816e-13	-4.806792816e-13
12655721.568	15204.352	-8264.608	3.94009182e-12	4.226573127e-13	-4.226573127e-13
12702611.437	37543.706	-20654.438	2.054379642e-12	2.156409045e-13	-2.156409045e-13
12802487.371	53238.333	-51211.588	1.128966615e-12	1.371807423e-13	-1.371807423e-13
12898489.480	61217.181	-31677.927	1.304783445e-12	1.591593675e-13	-1.591593675e-13
13030677.275	44588.435	-59825.297	9.26554839e-13	1.167865986e-13	-1.167865986e-13
13135927.747	31959.683	-49358.969	1.020265533e-12	1.322007708e-13	-1.322007708e-13
13196470.153	17875.322	-17695.351	1.536564036e-12	1.610480424e-13	-1.610480424e-13
13244711.599	27414.443	-19676.456	1.791177486e-12	1.897537467e-13	-1.897537467e-13
13289996.970	5230.199	-7170.143	3.068864148e-12	3.224781861e-13	-3.224781861e-13
13314896.521	15005.603	-8976.918	3.411015069e-12	2.723831166e-13	-2.723831166e-13
13360081.464	4505.300	-7957.68	4.295089092e-12	4.129165551e-13	-4.129165551e-13
13380062.069	7624.681	-4863.074	3.949102668e-12	3.546662721e-13	-3.546662721e-13
13409323.175	13027.620	-10940.029	2.85155472e-12	2.549113644e-13	-2.549113644e-13
13437609.853	7856.997	-4521.319	3.920278677e-12	3.77936391e-13	-3.77936391e-13
13470208.373	9937.556	-13960.176	3.353124138e-12	2.870547729e-13	-2.870547729e-13
13497591.305	5655.406	-6678.965	3.248335356e-12	3.430265034e-13	-3.430265034e-13
13525915.323	11590.555	-11903.012	3.401577249e-12	3.618745641e-13	-3.618745641e-13
13576884.058	29981.701	-28327.524	2.465059086e-12	2.328657954e-13	-2.328657954e-13
13646920.565	17725.070	-16497.585	3.444037296e-12	3.483984777e-13	-3.483984777e-13
13699212.658	23212.783	-23266.482	2.684593212e-12	2.850765015e-13	-2.850765015e-13
13749830.100	18893.304	-15394.375	3.528507717e-12	3.508809528e-13	-3.508809528e-13
13795271.302	21293.723	-14223.98	2.992522134e-12	3.078066264e-13	-3.078066264e-13
13848024.680	19182.144	-20348.131	3.044773557e-12	2.774060268e-13	-2.774060268e-13
13904109.024	20816.650	-26014.658	3.257451498e-12	3.267358794e-13	-3.267358794e-13
13966066.377	28099.661	-30108.21	2.825263098e-12	2.898717255e-13	-2.898717255e-13
14021668.740	19176.240	-16352.137	3.791137518e-12	3.860549448e-13	-3.860549448e-13
14069204.722	17481.986	-16653.207	2.824793622e-12	2.922866772e-13	-2.922866772e-13
14115701.041	12806.319	-17889.866	1.773519489e-12	1.897411887e-13	-1.897411887e-13
14267766.545	68810.821	-93216.369	6.21211899e-13	7.76830152e-14	-7.76830152e-14
14514438.216	175061.994	-121303.104	6.27730467e-13	5.80420134e-14	-5.80420134e-14
14965931.730	81399.544	-138784.152	6.51965958e-13	7.02746163e-14	-7.02746163e-14
15109323.053	14082.885	-22068.449	1.742343288e-12	1.73774706e-13	-1.73774706e-13
15234072.100	61314.209	-42846.33	2.69244969e-12	3.002966043e-13	-3.002966043e-13
15404556.566	29669.992	-33786.571	2.197399323e-12	2.052325926e-13	-2.052325926e-13
15463051.663	17975.092	-15958.901	3.421144062e-12	3.391173429e-13	-3.391173429e-13
15516678.274	44987.121	-24249.078	2.534047425e-12	2.68448019e-13	-2.68448019e-13
15583044.585	24460.361	-9855.254	2.596021638e-12	2.75796864e-13	-2.75796864e-13
15648071.627	64975.125	-28248.288	1.11743016e-12	1.390882542e-13	-1.390882542e-13
15803763.007	52082.257	-79910.868	8.46806709e-13	1.047284553e-13	-1.047284553e-13
15986490.716	19395.650	-49703.41	3.175469976e-12	2.292819354e-13	-2.292819354e-13
16064084.098	29827.156	-23813.903	2.851964304e-12	2.441809881e-13	-2.441809881e-13
16171397.412	4059.396	-3571.848	4.716835032e-12	2.969609097e-13	-2.969609097e-13
16200311.574	7601.408	-3582.812	3.481312821e-12	2.563346205e-13	-2.563346205e-13
16352867.615	6117.138	-6383.666	3.792102069e-12	2.696274567e-13	-2.696274567e-13
16374671.191	8149.054	-4780.894	3.672114243e-12	2.67616776e-13	-2.67616776e-13
16479786.596	12646.590	-11954.445	2.691274068e-12	2.296937895e-13	-2.296937895e-13
16590114.267	29217.427	-23790.687	2.598021258e-12	2.240300832e-13	-2.240300832e-13
16656229.165	14939.747	-9286.77	3.042321849e-12	2.220416688e-13	-2.220416688e-13
16737281.920	3307.947	-3833.575	4.97318052e-12	3.046553412e-13	-3.046553412e-13
16824033.906	3323.830	-3945.527	4.85573907e-12	3.012709602e-13	-3.012709602e-13
16910915.529	3080.416	-4189.927	5.60574147e-12	3.376549155e-13	-3.376549155e-13
17194055.564	142453.159	-125085.643	5.42084424e-13	6.16614222e-14	-6.16614222e-14
17535661.989	66524.005	-119778.15	1.715637735e-12	1.142778483e-13	-1.142778483e-13
17840749.067	60834.845	-83499.073	2.122592766e-12	1.757684817e-13	-1.757684817e-13
18051489.443	23381.403	-70346.497	1.072633359e-12	1.246723947e-13	-1.246723947e-13
18256466.856	54923.076	-55787.016	7.38953292e-13	8.51518374e-14	-8.51518374e-14
18382252.171	11229.180	-25126.65	2.162499192e-12	2.214495591e-13	-2.214495591e-13
18458233.821	16131.298	-14468.138	3.478977999e-12	2.481887772e-13	-2.481887772e-13
18535155.664	8506.009	-28147.948	3.246979092e-12	2.208779769e-13	-2.208779769e-13
18667147.767	20378.419	-21181.421	3.119120298e-12	2.425342479e-13	-2.425342479e-13
18726658.242	13365.455	-16492.074	3.449873868e-12	2.471644308e-13	-2.471644308e-13
18862146.776	45060.446	-65105.969	2.528437863e-12	2.032087743e-13	-2.032087743e-13
18964308.795	30114.323	-11643.013	3.086201433e-12	2.811380712e-13	-2.811380712e-13
19103791.092	29609.012	-52599.14	3.50996583e-12	2.650100733e-13	-2.650100733e-13
19162058.607	6086.817	-11910.807	4.635931566e-12	3.803132823e-13	-3.803132823e-13
19243741.753	28685.277	-24789.573	3.798088854e-12	2.720992092e-13	-2.720992092e-13
19325395.402	16510.345	-19690.82	4.787804154e-12	3.444494214e-13	-3.444494214e-13
19413071.491	15647.391	-26044.137	5.36792676e-12	2.649809484e-13	-2.649809484e-13
19559925.694	30499.624	-46276.334	4.351230597e-12	2.45742672e-13	-2.45742672e-13
19670773.255	58362.227	-29726.242	2.821512603e-12	1.898539692e-13	-1.898539692e-13
19792393.363	23679.636	-18422.85	2.832321177e-12	2.244007374e-13	-2.244007374e-13
19908567.799	16777.708	-42392.821	3.44689569e-12	2.075572716e-13	-2.075572716e-13
20017373.276	17293.662	-30036.103	3.031150542e-12	2.627269323e-13	-2.627269323e-13
20045301.343	6755.329	-5781.592	3.588881268e-12	3.484454736e-13	-3.484454736e-13
20094690.848	15264.199	-9281.919	3.103488969e-12	2.418248175e-13	-2.418248175e-13
20190720.306	12414.421	-12278.155	2.260497477e-12	2.053721796e-13	-2.053721796e-13
20280299.321	3714.665	-3722.941	3.538862271e-12	2.806730871e-13	-2.806730871e-13
